num_gab,year,week,week_start,week_end,total_montant,total_nombre,lib_gab,agence,region,ds,y
1600742,2024,48,2024-11-25,2024-12-01,2413032.848072558,1925.06173620621,Site_24,Agence_74,Region_6,2024-11-25,2529550.0
1600742,2024,49,2024-12-02,2024-12-08,1696567.9215122806,1690.9645826079259,Site_25,Agence_75,Region_7,2024-12-02,1985650.0
1600742,2024,50,2024-12-09,2024-12-15,1591296.8830648405,1487.3477181157573,Site_26,Agence_76,Region_8,2024-12-09,1503500.0
1600742,2024,51,2024-12-16,2024-12-22,3316904.4359997786,2329.836348682484,Site_27,Agence_77,Region_9,2024-12-16,3096450.0
1600742,2024,52,2024-12-23,2024-12-29,1703847.0577821715,1941.9208912667596,Site_28,Agence_78,Region_10,2024-12-23,2088550.0
1600742,2025,1,2024-12-30,2025-01-05,2440806.7025702847,1738.8931991862019,Site_29,Agence_79,Region_11,2024-12-30,2039400.0
1600742,2025,2,2025-01-06,2025-01-12,1338694.0709371353,1725.207753598981,Site_30,Agence_80,Region_12,2025-01-06,1529200.0
1600742,2025,3,2025-01-13,2025-01-19,1199424.9212447603,1206.9744745059297,Site_31,Agence_81,Region_1,2025-01-13,1182700.0
1600742,2025,4,2025-01-20,2025-01-26,1681127.2335722046,1832.7141646527264,Site_32,Agence_82,Region_2,2025-01-20,1980150.0
1600742,2025,5,2025-01-27,2025-02-02,2093669.3471052109,2142.9913936537037,Site_33,Agence_83,Region_3,2025-01-27,2306300.0
1600742,2025,6,2025-02-03,2025-02-09,2048203.7900479953,2075.8072441394306,Site_34,Agence_84,Region_4,2025-02-03,2072500.0
1600742,2025,7,2025-02-10,2025-02-16,1406402.438701328,1515.1175135529375,Site_35,Agence_85,Region_5,2025-02-10,1260300.0
1600742,2025,8,2025-02-17,2025-02-23,2989962.2319654613,2068.529232044855,Site_36,Agence_86,Region_6,2025-02-17,2937100.0
1600742,2025,9,2025-02-24,2025-03-02,2391421.911504574,2045.2427219777244,Site_37,Agence_87,Region_7,2025-02-24,2563000.0
1600742,2025,10,2025-03-03,2025-03-09,1964884.4161760514,2043.1044805922188,Site_38,Agence_88,Region_8,2025-03-03,2366500.0
1600742,2025,11,2025-03-10,2025-03-16,1104008.02946499,1247.0769265692472,Site_39,Agence_89,Region_9,2025-03-10,1110300.0
1600742,2025,12,2025-03-17,2025-03-23,2349651.659365515,2103.2429208943804,Site_40,Agence_90,Region_10,2025-03-17,2788800.0
1600742,2025,13,2025-03-24,2025-03-30,2030879.8420519293,1871.7264917021644,Site_41,Agence_91,Region_11,2025-03-24,2395600.0
1600742,2025,14,2025-03-31,2025-04-06,1992607.0305081643,1829.1837091810412,Site_42,Agence_92,Region_12,2025-03-31,1863100.0
1600742,2025,15,2025-04-07,2025-04-13,1329779.567954215,1325.6516685294614,Site_43,Agence_93,Region_1,2025-04-07,1289900.0
1600742,2025,16,2025-04-14,2025-04-20,1889591.6497939075,1563.7672722949549,Site_44,Agence_94,Region_2,2025-04-14,1873000.0
1600742,2025,17,2025-04-21,2025-04-27,2406260.7150223292,2028.021347899165,Site_45,Agence_95,Region_3,2025-04-21,2104700.0
1600766,2023,1,2023-01-02,2023-01-08,493204.67827118986,614.698928573894,Site_46,Agence_96,Region_4,2023-01-02,552475.0
1600766,2023,2,2023-01-09,2023-01-15,588134.582639657,600.2322504753066,Site_47,Agence_97,Region_5,2023-01-09,506325.0
1600766,2023,3,2023-01-16,2023-01-22,479643.111710805,418.30136252322285,Site_48,Agence_98,Region_6,2023-01-16,401880.0
1600766,2023,4,2023-01-23,2023-01-29,591151.2941274055,658.0439666976471,Site_49,Agence_99,Region_7,2023-01-23,564370.0
1600766,2023,5,2023-01-30,2023-02-05,779665.2186291183,752.1391428162461,Site_50,Agence_100,Region_8,2023-01-30,673415.0
1600766,2023,6,2023-02-06,2023-02-12,442071.79813382763,488.2068687114771,Site_1,Agence_1,Region_9,2023-02-06,439735.0
1600766,2023,7,2023-02-13,2023-02-19,355603.94008055254,524.7951467172039,Site_2,Agence_2,Region_10,2023-02-13,417870.0
1600766,2023,8,2023-02-20,2023-02-26,539603.2937940594,618.0506003703274,Site_3,Agence_3,Region_11,2023-02-20,542430.0
1600766,2023,9,2023-02-27,2023-03-05,819577.0144401682,822.1978243283166,Site_4,Agence_4,Region_12,2023-02-27,701000.0
1600766,2023,10,2023-03-06,2023-03-12,452665.15506936563,537.672706995752,Site_5,Agence_5,Region_1,2023-03-06,433315.0
1600766,2023,11,2023-03-13,2023-03-19,491598.8719687613,677.6882472760332,Site_6,Agence_6,Region_2,2023-03-13,491070.0
1600766,2023,12,2023-03-20,2023-03-26,384822.43096821813,542.2021849332453,Site_7,Agence_7,Region_3,2023-03-20,354025.0
1600766,2023,13,2023-03-27,2023-04-02,544160.746974772,586.8666873605586,Site_8,Agence_8,Region_4,2023-03-27,533430.0
1600766,2023,14,2023-04-03,2023-04-09,547943.5233371578,701.2138937279005,Site_9,Agence_9,Region_5,2023-04-03,525785.0
1600766,2023,15,2023-04-10,2023-04-16,301017.12715461705,427.27650276682095,Site_10,Agence_10,Region_6,2023-04-10,321600.0
1600766,2023,16,2023-04-17,2023-04-23,283642.0421309713,378.46607861650443,Site_11,Agence_11,Region_7,2023-04-17,256915.0
1600766,2023,17,2023-04-24,2023-04-30,596617.046974157,534.5584541520095,Site_12,Agence_12,Region_8,2023-04-24,504240.0
1600766,2023,18,2023-05-01,2023-05-07,677365.1084995205,688.6855169857926,Site_13,Agence_13,Region_9,2023-05-01,612160.0
1600766,2023,19,2023-05-08,2023-05-14,425048.60131300346,570.3654889219816,Site_14,Agence_14,Region_10,2023-05-08,399335.0
1600766,2023,20,2023-05-15,2023-05-21,444276.0677984208,570.0516674865269,Site_15,Agence_15,Region_11,2023-05-15,417685.0
1600766,2023,21,2023-05-22,2023-05-28,272410.696488473,360.7111964752533,Site_16,Agence_16,Region_12,2023-05-22,335840.0
1600766,2023,22,2023-05-29,2023-06-04,777119.5521969339,802.1434610074408,Site_17,Agence_17,Region_1,2023-05-29,699965.0
1600766,2023,23,2023-06-05,2023-06-11,530721.5871333333,716.594895022657,Site_18,Agence_18,Region_2,2023-06-05,512675.0
1600766,2023,24,2023-06-12,2023-06-18,442668.9102853025,658.5195585958273,Site_19,Agence_19,Region_3,2023-06-12,487325.0
1600766,2023,25,2023-06-19,2023-06-25,671147.9160088956,695.6606361701934,Site_20,Agence_20,Region_4,2023-06-19,661590.0
1600766,2023,26,2023-06-26,2023-07-02,298029.06639349106,270.1372357846831,Site_21,Agence_21,Region_5,2023-06-26,265075.0
1600766,2023,27,2023-07-03,2023-07-09,298542.8224272159,479.6069661291481,Site_22,Agence_22,Region_6,2023-07-03,372815.0
1600766,2023,28,2023-07-10,2023-07-16,298872.6135812957,415.13749960418056,Site_23,Agence_23,Region_7,2023-07-10,352310.0
1600766,2023,29,2023-07-17,2023-07-23,361149.3413993225,505.19352084284486,Site_24,Agence_24,Region_8,2023-07-17,423985.0
1600766,2023,30,2023-07-24,2023-07-30,367634.7851488612,520.2497549464243,Site_25,Agence_25,Region_9,2023-07-24,398375.0
1600766,2023,31,2023-07-31,2023-08-06,693632.3640825213,669.1775682810093,Site_26,Agence_26,Region_10,2023-07-31,595120.0
1600766,2023,32,2023-08-07,2023-08-13,436653.78075617587,508.7403311895597,Site_27,Agence_27,Region_11,2023-08-07,407045.0
1600766,2023,33,2023-08-14,2023-08-20,360889.2269181533,626.0069720539472,Site_28,Agence_28,Region_12,2023-08-14,412675.0
1600766,2023,34,2023-08-21,2023-08-27,408196.91994942666,581.7883140511742,Site_29,Agence_29,Region_1,2023-08-21,498160.0
1600766,2023,35,2023-08-28,2023-09-03,549307.3896195675,630.7120490618446,Site_30,Agence_30,Region_2,2023-08-28,537205.0
1600766,2023,36,2023-09-04,2023-09-10,551858.4681731197,751.8634848695799,Site_31,Agence_31,Region_3,2023-09-04,641625.0
1600766,2023,37,2023-09-11,2023-09-17,411424.58211560897,623.719985777484,Site_32,Agence_32,Region_4,2023-09-11,455935.0
1600766,2023,38,2023-09-18,2023-09-24,573154.37684477,692.7344076563916,Site_33,Agence_33,Region_5,2023-09-18,615805.0
1600766,2023,39,2023-09-25,2023-10-01,716276.5267189686,716.9022859465082,Site_34,Agence_34,Region_6,2023-09-25,618105.0
1600766,2023,40,2023-10-02,2023-10-08,696340.5077513813,823.5469779793673,Site_35,Agence_35,Region_7,2023-10-02,582645.0
1600766,2023,41,2023-10-09,2023-10-15,519428.5562612249,773.641740543383,Site_36,Agence_36,Region_8,2023-10-09,627545.0
1600766,2023,42,2023-10-16,2023-10-22,317659.21058543737,551.0437262948308,Site_37,Agence_37,Region_9,2023-10-16,395300.0
1600766,2023,43,2023-10-23,2023-10-29,621905.2839539222,722.7126472807356,Site_38,Agence_38,Region_10,2023-10-23,656415.0
1600766,2023,44,2023-10-30,2023-11-05,598489.1239018255,727.1274913646503,Site_39,Agence_39,Region_11,2023-10-30,600395.0
1600766,2023,45,2023-11-06,2023-11-12,638333.9266658011,621.802442095304,Site_40,Agence_40,Region_12,2023-11-06,639860.0
1600766,2023,46,2023-11-13,2023-11-19,553274.9716573897,834.3709085533437,Site_41,Agence_41,Region_1,2023-11-13,556450.0
1600766,2023,47,2023-11-20,2023-11-26,557682.3188685272,741.5056280549954,Site_42,Agence_42,Region_2,2023-11-20,585545.0
1600766,2023,48,2023-11-27,2023-12-03,603339.3494442144,922.8479402168041,Site_43,Agence_43,Region_3,2023-11-27,727700.0
1600766,2023,49,2023-12-04,2023-12-10,591332.869525183,761.7373344001803,Site_44,Agence_44,Region_4,2023-12-04,520605.0
1600766,2023,50,2023-12-11,2023-12-17,711779.1884786853,836.3224223977278,Site_45,Agence_45,Region_5,2023-12-11,690825.0
1600766,2023,51,2023-12-18,2023-12-24,520933.51622891455,633.050719191979,Site_46,Agence_46,Region_6,2023-12-18,485580.0
1600766,2024,1,2024-01-01,2025-01-05,879449.8747222879,1065.98591334017,Site_47,Agence_47,Region_7,2024-01-01,935060.0
1600766,2024,2,2024-01-08,2024-01-14,426426.4843694507,666.4375622443605,Site_48,Agence_48,Region_8,2024-01-08,509930.0
1600766,2024,3,2024-01-15,2024-01-21,593698.2667863538,777.8817455142542,Site_49,Agence_49,Region_9,2024-01-15,615640.0
1600766,2024,4,2024-01-22,2024-01-28,488721.81008388806,613.9199757712508,Site_50,Agence_50,Region_10,2024-01-22,486420.0
1600766,2024,5,2024-01-29,2024-02-04,539388.3221451101,634.2928458495433,Site_1,Agence_51,Region_11,2024-01-29,598165.0
1600766,2024,6,2024-02-05,2024-02-11,234791.06599506503,330.1450114599853,Site_2,Agence_52,Region_12,2024-02-05,218085.0
1600766,2024,7,2024-02-12,2024-02-18,543962.7079082979,552.1593004410008,Site_3,Agence_53,Region_1,2024-02-12,469000.0
1600766,2024,8,2024-02-19,2024-02-25,493415.5662534934,632.9930859991881,Site_4,Agence_54,Region_2,2024-02-19,482500.0
1600766,2024,9,2024-02-26,2024-03-03,731363.6086763769,895.5411348578377,Site_5,Agence_55,Region_3,2024-02-26,892670.0
1600766,2024,10,2024-03-04,2024-03-10,630002.8832764135,808.8082867751697,Site_6,Agence_56,Region_4,2024-03-04,695590.0
1600766,2024,11,2024-03-11,2024-03-17,461773.6353198034,705.046158031855,Site_7,Agence_57,Region_5,2024-03-11,476080.0
1600766,2024,12,2024-03-18,2024-03-24,612555.9634798238,807.9708975445574,Site_8,Agence_58,Region_6,2024-03-18,627620.0
1600766,2024,13,2024-03-25,2024-03-31,505416.5569847352,679.3391265626799,Site_9,Agence_59,Region_7,2024-03-25,561690.0
1600766,2024,14,2024-04-01,2024-04-07,805744.803621636,806.9786867498183,Site_10,Agence_60,Region_8,2024-04-01,820100.0
1600766,2024,15,2024-04-08,2024-04-14,421701.25204684696,499.4386330521396,Site_11,Agence_61,Region_9,2024-04-08,363180.0
1600766,2024,16,2024-04-15,2024-04-21,535856.3026136239,609.756423834422,Site_12,Agence_62,Region_10,2024-04-15,465640.0
1600766,2024,17,2024-04-22,2024-04-28,551943.6611271998,656.9218877063498,Site_13,Agence_63,Region_11,2024-04-22,592410.0
1600766,2024,18,2024-04-29,2024-05-05,833511.3477012087,974.522917526356,Site_14,Agence_64,Region_12,2024-04-29,752250.0
1600766,2024,19,2024-05-06,2024-05-12,460598.74137450615,929.9366876408517,Site_15,Agence_65,Region_1,2024-05-06,538750.0
1600766,2024,20,2024-05-13,2024-05-19,280368.0125713736,638.135357499063,Site_16,Agence_66,Region_2,2024-05-13,348460.0
1600766,2024,21,2024-05-20,2024-05-26,632908.9915243549,720.5573408365211,Site_17,Agence_67,Region_3,2024-05-20,571950.0
1600766,2024,22,2024-05-27,2024-06-02,673627.5812263886,793.3518042842211,Site_18,Agence_68,Region_4,2024-05-27,727860.0
1600766,2024,23,2024-06-03,2024-06-09,637894.9217499719,763.2801069445654,Site_19,Agence_69,Region_5,2024-06-03,715860.0
1600766,2024,24,2024-06-10,2024-06-16,514366.10491672705,593.6011262968236,Site_20,Agence_70,Region_6,2024-06-10,562480.0
1600766,2024,25,2024-06-17,2024-06-23,325698.8456761825,460.0445751606658,Site_21,Agence_71,Region_7,2024-06-17,406780.0
1600766,2024,26,2024-06-24,2024-06-30,762612.2980937333,748.4290671006926,Site_22,Agence_72,Region_8,2024-06-24,635560.0
1600766,2024,27,2024-07-01,2024-07-07,484242.76472794526,571.0742987802545,Site_23,Agence_73,Region_9,2024-07-01,506070.0
1600766,2024,28,2024-07-08,2024-07-14,538197.7473509047,659.3202176122871,Site_24,Agence_74,Region_10,2024-07-08,505630.0
1600766,2024,29,2024-07-15,2024-07-21,378485.3906422719,568.2097809896735,Site_25,Agence_75,Region_11,2024-07-15,402940.0
1600766,2024,30,2024-07-22,2024-07-28,600087.1395846385,560.3836656010644,Site_26,Agence_76,Region_12,2024-07-22,519675.0
1600766,2024,31,2024-07-29,2024-08-04,800314.9324930982,948.0143464046287,Site_27,Agence_77,Region_1,2024-07-29,876685.0
1600766,2024,32,2024-08-05,2024-08-11,518869.4326446889,677.6956740733009,Site_28,Agence_78,Region_2,2024-08-05,498600.0
1600766,2024,33,2024-08-12,2024-08-18,346328.21803446306,440.7429145770137,Site_29,Agence_79,Region_3,2024-08-12,317790.0
1600766,2024,34,2024-08-19,2024-08-25,341877.34958186233,549.9038661067397,Site_30,Agence_80,Region_4,2024-08-19,409540.0
1600766,2024,35,2024-08-26,2024-09-01,736084.8384174756,885.8499410461144,Site_31,Agence_81,Region_5,2024-08-26,801870.0
1600766,2024,36,2024-09-02,2024-09-08,653921.2067024391,827.0046277801332,Site_32,Agence_82,Region_6,2024-09-02,561260.0
1600766,2024,37,2024-09-09,2024-09-15,731385.8154948894,942.4597963791125,Site_33,Agence_83,Region_7,2024-09-09,722220.0
1600766,2024,38,2024-09-16,2024-09-22,224421.103286055,412.7461845665865,Site_34,Agence_84,Region_8,2024-09-16,261290.0
1600766,2024,39,2024-09-23,2024-09-29,644150.2633841422,829.3393358795923,Site_35,Agence_85,Region_9,2024-09-23,683700.0
1600766,2024,40,2024-09-30,2024-10-06,694458.9806671295,813.5599658106863,Site_36,Agence_86,Region_10,2024-09-30,794970.0
1600766,2024,41,2024-10-07,2024-10-13,551492.5924149744,833.5651820276706,Site_37,Agence_87,Region_11,2024-10-07,662190.0
1600766,2024,42,2024-10-14,2024-10-20,500161.528071416,636.6131332596175,Site_38,Agence_88,Region_12,2024-10-14,446140.0
1600766,2024,43,2024-10-21,2024-10-27,593729.6584843997,680.1300044348476,Site_39,Agence_89,Region_1,2024-10-21,504870.0
1600766,2024,44,2024-10-28,2024-11-03,1009170.768182537,919.7036275039175,Site_40,Agence_90,Region_2,2024-10-28,903720.0
1600766,2024,45,2024-11-04,2024-11-10,530675.3383408637,688.7635143179803,Site_41,Agence_91,Region_3,2024-11-04,535130.0
1600766,2024,46,2024-11-11,2024-11-17,613140.2693593735,704.5499377432093,Site_42,Agence_92,Region_4,2024-11-11,527100.0
1600766,2024,47,2024-11-18,2024-11-24,491184.4460349916,703.6895384659966,Site_43,Agence_93,Region_5,2024-11-18,465920.0
1600766,2024,48,2024-11-25,2024-12-01,706248.840639332,1002.2976376323818,Site_44,Agence_94,Region_6,2024-11-25,807040.0
1600766,2024,49,2024-12-02,2024-12-08,972351.9805508187,1065.9212840711616,Site_45,Agence_95,Region_7,2024-12-02,889910.0
1600766,2024,50,2024-12-09,2024-12-15,718122.8579298835,800.3761654237125,Site_46,Agence_96,Region_8,2024-12-09,650250.0
1600766,2024,51,2024-12-16,2024-12-22,409806.9654012335,513.1681242268434,Site_47,Agence_97,Region_9,2024-12-16,387130.0
1600766,2024,52,2024-12-23,2024-12-29,429359.0579350225,617.7114671698969,Site_48,Agence_98,Region_10,2024-12-23,510000.0
1600766,2025,1,2024-12-30,2025-01-05,924922.5195117506,1032.6947619122764,Site_49,Agence_99,Region_11,2024-12-30,896490.0
1600766,2025,2,2025-01-06,2025-01-12,551871.355161757,787.9157192754044,Site_50,Agence_100,Region_12,2025-01-06,587630.0
1600766,2025,3,2025-01-13,2025-01-19,608111.5446301795,807.6077201503092,Site_1,Agence_1,Region_1,2025-01-13,564470.0
1600766,2025,4,2025-01-20,2025-01-26,507592.15508384246,614.9305448938608,Site_2,Agence_2,Region_2,2025-01-20,436080.0
1600766,2025,5,2025-01-27,2025-02-02,743346.2514509609,867.6499233193582,Site_3,Agence_3,Region_3,2025-01-27,689680.0
1600766,2025,6,2025-02-03,2025-02-09,756319.6498043983,911.251845240485,Site_4,Agence_4,Region_4,2025-02-03,718750.0
1600766,2025,7,2025-02-10,2025-02-16,421961.1501921988,589.9836996100761,Site_5,Agence_5,Region_5,2025-02-10,497920.0
1600766,2025,8,2025-02-17,2025-02-23,476125.85897509864,618.1076667392197,Site_6,Agence_6,Region_6,2025-02-17,477350.0
1600766,2025,9,2025-02-24,2025-03-02,647984.8758319665,736.5254248349487,Site_7,Agence_7,Region_7,2025-02-24,645170.0
1600766,2025,10,2025-03-03,2025-03-09,675395.5256012733,833.3127128496066,Site_8,Agence_8,Region_8,2025-03-03,622900.0
1600766,2025,11,2025-03-10,2025-03-16,611342.9538310539,705.2064164761226,Site_9,Agence_9,Region_9,2025-03-10,510320.0
1600766,2025,12,2025-03-17,2025-03-23,525658.9656923214,692.8369868219619,Site_10,Agence_10,Region_10,2025-03-17,636010.0
1600766,2025,13,2025-03-24,2025-03-30,542534.8930833249,596.3429694457269,Site_11,Agence_11,Region_11,2025-03-24,466940.0
1600766,2025,14,2025-03-31,2025-04-06,587080.461545757,685.0687450458942,Site_12,Agence_12,Region_12,2025-03-31,561890.0
1600766,2025,15,2025-04-07,2025-04-13,759865.9527413958,742.0370296436239,Site_13,Agence_13,Region_1,2025-04-07,721970.0
1600766,2025,16,2025-04-14,2025-04-20,334023.77242497867,582.7877256812512,Site_14,Agence_14,Region_2,2025-04-14,402460.0
1600766,2025,17,2025-04-21,2025-04-27,400999.4921704988,482.8017659115065,Site_15,Agence_15,Region_3,2025-04-21,401870.0
1601014,2024,1,2024-12-30,2025-01-05,122418.48269587643,137.2831940922963,Site_16,Agence_16,Region_4,2024-01-01,131900.0
1601014,2024,33,2024-08-12,2024-08-18,92900.82256818697,83.31654735943383,Site_17,Agence_17,Region_5,2024-08-12,92700.0
1601014,2024,34,2024-08-19,2024-08-25,171044.577518545,129.90272017528326,Site_18,Agence_18,Region_6,2024-08-19,163500.0
1601014,2024,35,2024-08-26,2024-09-01,171009.56762668307,160.3418321648233,Site_19,Agence_19,Region_7,2024-08-26,146500.0
1601014,2024,36,2024-09-02,2024-09-08,128513.26870223814,170.1413900813851,Site_20,Agence_20,Region_8,2024-09-02,124400.0
1601014,2024,37,2024-09-09,2024-09-15,145371.25488572242,170.11866528730096,Site_21,Agence_21,Region_9,2024-09-09,131400.0
1601014,2024,38,2024-09-16,2024-09-22,120325.72238052341,138.96801832798485,Site_22,Agence_22,Region_10,2024-09-16,126050.0
1601014,2024,39,2024-09-23,2024-09-29,126293.49741067014,137.83523958821473,Site_23,Agence_23,Region_11,2024-09-23,117850.0
1601014,2024,40,2024-09-30,2024-10-06,175817.81973749626,201.55074459833463,Site_24,Agence_24,Region_12,2024-09-30,208700.0
1601014,2024,41,2024-10-07,2024-10-13,196614.2366484775,211.44088031506226,Site_25,Agence_25,Region_1,2024-10-07,177200.0
1601014,2024,42,2024-10-14,2024-10-20,194782.05244352962,178.7589539896632,Site_26,Agence_26,Region_2,2024-10-14,200400.0
1601014,2024,43,2024-10-21,2024-10-27,262600.33669720957,214.59831353286845,Site_27,Agence_27,Region_3,2024-10-21,230700.0
1601014,2024,44,2024-10-28,2024-11-03,198809.07965598087,233.81001895348626,Site_28,Agence_28,Region_4,2024-10-28,233500.0
1601014,2024,45,2024-11-04,2024-11-10,273841.4412002938,233.42979088829688,Site_29,Agence_29,Region_5,2024-11-04,263700.0
1601014,2024,46,2024-11-11,2024-11-17,198269.37813565796,174.6773194889032,Site_30,Agence_30,Region_6,2024-11-11,211200.0
1601014,2024,47,2024-11-18,2024-11-24,335341.9867446434,243.51508074829428,Site_31,Agence_31,Region_7,2024-11-18,290500.0
1601014,2024,48,2024-11-25,2024-12-01,345788.31153163646,321.9464525482408,Site_32,Agence_32,Region_8,2024-11-25,341400.0
1601014,2024,49,2024-12-02,2024-12-08,251428.24679034203,283.8112863096589,Site_33,Agence_33,Region_9,2024-12-02,299000.0
1601014,2024,50,2024-12-09,2024-12-15,245694.13268971603,236.969269860242,Site_34,Agence_34,Region_10,2024-12-09,234000.0
1601014,2024,51,2024-12-16,2024-12-22,288505.70067308703,258.40885728505157,Site_35,Agence_35,Region_11,2024-12-16,278900.0
1601014,2024,52,2024-12-23,2024-12-29,246720.88671313386,298.1263295737023,Site_36,Agence_36,Region_12,2024-12-23,302000.0
1601014,2025,1,2024-12-30,2025-01-05,331020.1265167875,308.9214034337196,Site_37,Agence_37,Region_1,2024-12-30,289600.0
1601014,2025,2,2025-01-06,2025-01-12,226702.70398810983,288.52731801151396,Site_38,Agence_38,Region_2,2025-01-06,258900.0
1601014,2025,3,2025-01-13,2025-01-19,227842.39835180805,276.7154900640298,Site_39,Agence_39,Region_3,2025-01-13,262100.0
1601014,2025,4,2025-01-20,2025-01-26,235218.09434828046,276.1457875809381,Site_40,Agence_40,Region_4,2025-01-20,228600.0
1601014,2025,5,2025-01-27,2025-02-02,281366.13973321335,285.22975208564884,Site_41,Agence_41,Region_5,2025-01-27,255500.0
1601014,2025,6,2025-02-03,2025-02-09,289068.98349928134,295.27773946675154,Site_42,Agence_42,Region_6,2025-02-03,255700.0
1601014,2025,7,2025-02-10,2025-02-16,252819.3976157178,241.47659630792182,Site_43,Agence_43,Region_7,2025-02-10,225500.0
1601014,2025,8,2025-02-17,2025-02-23,306558.27513906587,285.7065447432145,Site_44,Agence_44,Region_8,2025-02-17,281600.0
1601014,2025,9,2025-02-24,2025-03-02,334969.2117756757,342.1715381669897,Site_45,Agence_45,Region_9,2025-02-24,328500.0
1601014,2025,10,2025-03-03,2025-03-09,278540.34643750166,372.8281923227895,Site_46,Agence_46,Region_10,2025-03-03,267200.0
1601014,2025,11,2025-03-10,2025-03-16,214710.10117695612,268.1401768406027,Site_47,Agence_47,Region_11,2025-03-10,184400.0
1601014,2025,12,2025-03-17,2025-03-23,244293.0152529825,315.0933514017261,Site_48,Agence_48,Region_12,2025-03-17,285600.0
1601014,2025,13,2025-03-24,2025-03-30,217847.9767271181,293.64449978778674,Site_49,Agence_49,Region_1,2025-03-24,263418.75
1601014,2025,14,2025-03-31,2025-04-06,273048.24421626364,364.21226050530026,Site_50,Agence_50,Region_2,2025-03-31,334700.0
1601014,2025,15,2025-04-07,2025-04-13,351389.49395415775,311.56945584319226,Site_1,Agence_51,Region_3,2025-04-07,295000.0
1601014,2025,16,2025-04-14,2025-04-20,252145.9767800529,260.0434407245881,Site_2,Agence_52,Region_4,2025-04-14,219300.0
1601014,2025,17,2025-04-21,2025-04-27,224230.3643111554,305.05950832064246,Site_3,Agence_53,Region_5,2025-04-21,242500.0
1601059,2025,4,2025-01-20,2025-01-26,1800074.19432002,2760.1677229613524,Site_4,Agence_54,Region_6,2025-01-20,1912663.6363636365
1601059,2025,5,2025-01-27,2025-02-02,2025272.1547276557,1711.591993973951,Site_5,Agence_55,Region_7,2025-01-27,1890100.0
1601059,2025,6,2025-02-03,2025-02-09,1872873.8017387532,2375.763865685706,Site_6,Agence_56,Region_8,2025-02-03,2131900.0
1601059,2025,7,2025-02-10,2025-02-16,1410553.2365798494,1850.068095356313,Site_7,Agence_57,Region_9,2025-02-10,1321000.0
1601059,2025,8,2025-02-17,2025-02-23,1321522.6230849365,2301.9810456974747,Site_8,Agence_58,Region_10,2025-02-17,1566700.0
1601059,2025,9,2025-02-24,2025-03-02,2602228.23181155,2445.244589519358,Site_9,Agence_59,Region_11,2025-02-24,2450700.0
1601059,2025,10,2025-03-03,2025-03-09,2127897.230963416,3051.9068071492106,Site_10,Agence_60,Region_12,2025-03-03,1912663.6363636365
1601059,2025,11,2025-03-10,2025-03-16,1817742.7913816206,2787.237444102119,Site_11,Agence_61,Region_1,2025-03-10,1744300.0
1601059,2025,12,2025-03-17,2025-03-23,2212844.548352555,2729.5591853233027,Site_12,Agence_62,Region_2,2025-03-17,2085900.0
1601059,2025,13,2025-03-24,2025-03-30,1764930.8871546092,3128.3910268460977,Site_13,Agence_63,Region_3,2025-03-24,1912663.6363636365
1601059,2025,14,2025-03-31,2025-04-06,2027526.8472313513,2499.6161359527296,Site_14,Agence_64,Region_4,2025-03-31,2109100.0
1601059,2025,15,2025-04-07,2025-04-13,2503001.6604328305,3366.309946651611,Site_15,Agence_65,Region_5,2025-04-07,2129800.0
1601059,2025,16,2025-04-14,2025-04-20,2105059.8476272007,2701.8193554318327,Site_16,Agence_66,Region_6,2025-04-14,1862100.0
1601059,2025,17,2025-04-21,2025-04-27,1625737.9242492318,2374.0088931139762,Site_17,Agence_67,Region_7,2025-04-21,1747700.0
11600028,2023,1,2023-01-02,2023-01-08,446648.41915648826,389.5534920292214,Site_18,Agence_68,Region_8,2023-01-02,413700.0
11600028,2023,2,2023-01-09,2023-01-15,274735.21544998797,316.96488979138013,Site_19,Agence_69,Region_9,2023-01-09,296325.0
11600028,2023,3,2023-01-16,2023-01-22,216306.5472953434,326.36154614958934,Site_20,Agence_70,Region_10,2023-01-16,251410.0
11600028,2023,4,2023-01-23,2023-01-29,201004.2434126892,283.15594264588054,Site_21,Agence_71,Region_11,2023-01-23,222540.0
11600028,2023,5,2023-01-30,2023-02-05,334130.5517066549,400.16091616569514,Site_22,Agence_72,Region_12,2023-01-30,350820.0
11600028,2023,6,2023-02-06,2023-02-12,250525.57448753365,326.1907191023182,Site_23,Agence_73,Region_1,2023-02-06,250750.0
11600028,2023,7,2023-02-13,2023-02-19,192703.13206577394,264.117121938164,Site_24,Agence_74,Region_2,2023-02-13,221250.0
11600028,2023,8,2023-02-20,2023-02-26,364868.58421566803,401.37885141880247,Site_25,Agence_75,Region_3,2023-02-20,331275.0
11600028,2023,9,2023-02-27,2023-03-05,324014.17818903114,384.9856469938432,Site_26,Agence_76,Region_4,2023-02-27,347868.75
11600028,2023,10,2023-03-06,2023-03-12,356170.169383337,360.07002807713206,Site_27,Agence_77,Region_5,2023-03-06,340895.0
11600028,2023,11,2023-03-13,2023-03-19,406282.2485770035,341.9096876920396,Site_28,Agence_78,Region_6,2023-03-13,338895.0
11600028,2023,12,2023-03-20,2023-03-26,287396.2132575956,365.0541980165402,Site_29,Agence_79,Region_7,2023-03-20,306535.0
11600028,2023,13,2023-03-27,2023-04-02,298392.87997459556,325.2144891409333,Site_30,Agence_80,Region_8,2023-03-27,274635.0
